model,classifier,train_ims,condition,animacy,obj1,obj2,acc,prob1,prob2
cvcl,langauge,0,Outline,anim,frog,fish,0,0.26478797,0.735212
cvcl,langauge,0,Outline,anim,frog,foot,1,0.56648546,0.43351454
cvcl,langauge,0,Outline,anim,frog,hand,1,0.6317587,0.36824128
cvcl,langauge,0,Outline,anim,frog,rabbit,1,0.8835338,0.11646627
cvcl,langauge,0,Outline,anim,frog,squirrel,1,0.8212892,0.17871086
cvcl,langauge,0,Outline,anim,frog,turtle,1,0.90007025,0.0999297
cvcl,langauge,0,Outline,anim,hand,bear,1,0.52276844,0.4772316
cvcl,langauge,0,Outline,anim,hand,bird,1,0.8630255,0.13697447
cvcl,langauge,0,Outline,anim,hand,butterfly,0,0.3967348,0.6032652
cvcl,langauge,0,Outline,anim,hand,cat,0,0.2488552,0.7511448
cvcl,langauge,0,Outline,anim,hand,cow,1,0.97047,0.029529968
cvcl,langauge,0,Outline,anim,hand,dog,0,0.45773938,0.54226065
cvcl,langauge,0,Outline,anim,hand,duck,1,0.68856627,0.31143376
cvcl,langauge,0,Outline,anim,hand,elephant,0,0.42757902,0.57242095
cvcl,langauge,0,Outline,anim,hand,fish,0,0.33602345,0.66397655
cvcl,langauge,0,Outline,anim,hand,foot,0,0.28069064,0.71930933
cvcl,langauge,0,Outline,anim,hand,frog,0,0.12215578,0.8778442
cvcl,langauge,0,Outline,anim,hand,rabbit,1,0.83486176,0.16513824
cvcl,langauge,0,Outline,anim,hand,squirrel,1,0.71400166,0.2859983
cvcl,langauge,0,Outline,anim,hand,turtle,1,0.8741826,0.12581742
cvcl,langauge,0,Outline,anim,rabbit,bear,0,0.15802841,0.8419716
cvcl,langauge,0,Outline,anim,rabbit,bird,0,0.46321887,0.53678113
cvcl,langauge,0,Outline,anim,rabbit,butterfly,0,0.10771869,0.89228135
cvcl,langauge,0,Outline,anim,rabbit,cat,0,0.06415567,0.9358443
cvcl,langauge,0,Outline,anim,rabbit,cow,1,0.8792023,0.120797746
cvcl,langauge,0,Outline,anim,rabbit,dog,0,0.0865192,0.91348076
cvcl,langauge,0,Outline,anim,rabbit,duck,0,0.36247623,0.6375238
cvcl,langauge,0,Outline,anim,rabbit,elephant,0,0.065991625,0.9340084
cvcl,langauge,0,Outline,anim,rabbit,fish,0,0.029407345,0.9705926
cvcl,langauge,0,Outline,anim,rabbit,foot,0,0.08689074,0.9131093
cvcl,langauge,0,Outline,anim,rabbit,frog,0,0.06722162,0.93277836
cvcl,langauge,0,Outline,anim,rabbit,hand,0,0.1059724,0.8940276
cvcl,langauge,0,Outline,anim,rabbit,squirrel,0,0.21907082,0.78092915
cvcl,langauge,0,Outline,anim,rabbit,turtle,0,0.48228487,0.51771516
cvcl,langauge,0,Outline,anim,squirrel,bear,0,0.40828317,0.5917168
cvcl,langauge,0,Outline,anim,squirrel,bird,1,0.7088121,0.29118788
cvcl,langauge,0,Outline,anim,squirrel,butterfly,0,0.36498898,0.63501096
cvcl,langauge,0,Outline,anim,squirrel,cat,0,0.26350006,0.7364999
cvcl,langauge,0,Outline,anim,squirrel,cow,1,0.9562852,0.043714855
cvcl,langauge,0,Outline,anim,squirrel,dog,0,0.31075925,0.68924075
cvcl,langauge,0,Outline,anim,squirrel,duck,1,0.7372187,0.26278132
cvcl,langauge,0,Outline,anim,squirrel,elephant,0,0.28140432,0.7185957
cvcl,langauge,0,Outline,anim,squirrel,fish,0,0.111796826,0.88820314
cvcl,langauge,0,Outline,anim,squirrel,foot,0,0.36257932,0.6374207
cvcl,langauge,0,Outline,anim,squirrel,frog,0,0.23946084,0.7605391
cvcl,langauge,0,Outline,anim,squirrel,hand,0,0.32638496,0.6736151
cvcl,langauge,0,Outline,anim,squirrel,rabbit,1,0.8292703,0.17072974
cvcl,langauge,0,Outline,anim,squirrel,turtle,1,0.8039993,0.19600071
cvcl,langauge,0,Outline,anim,turtle,bear,0,0.21608159,0.7839184
cvcl,langauge,0,Outline,anim,turtle,bird,1,0.5366369,0.4633631
cvcl,langauge,0,Outline,anim,turtle,butterfly,0,0.11832708,0.8816729
cvcl,langauge,0,Outline,anim,turtle,cat,0,0.108694315,0.8913057
cvcl,langauge,0,Outline,anim,turtle,cow,1,0.8110891,0.18891093
cvcl,langauge,0,Outline,anim,turtle,dog,0,0.18956666,0.8104334
cvcl,langauge,0,Outline,anim,turtle,duck,0,0.397559,0.602441
cvcl,langauge,0,Outline,anim,turtle,elephant,0,0.110232964,0.88976705
cvcl,langauge,0,Outline,anim,turtle,fish,0,0.038643703,0.96135634
cvcl,langauge,0,Outline,anim,turtle,foot,0,0.18047199,0.819528
cvcl,langauge,0,Outline,anim,turtle,frog,0,0.07700289,0.9229972
cvcl,langauge,0,Outline,anim,turtle,hand,0,0.15664266,0.8433573
cvcl,langauge,0,Outline,anim,turtle,rabbit,1,0.61410993,0.3858901
cvcl,langauge,0,Outline,anim,turtle,squirrel,0,0.30425552,0.6957445
cvcl,langauge,0,Pert,inam,airplane,apple,1,0.7096781,0.2903219
cvcl,langauge,0,Pert,inam,airplane,bicycle,0,0.29168692,0.70831305
cvcl,langauge,0,Pert,inam,airplane,chair,0,0.17118852,0.82881147
cvcl,langauge,0,Pert,inam,airplane,flower,0,0.11297583,0.88702416
cvcl,langauge,0,Pert,inam,airplane,fork,0,0.38034886,0.61965114
cvcl,langauge,0,Pert,inam,airplane,guitar,1,0.52035373,0.47964624
cvcl,langauge,0,Pert,inam,airplane,key,0,0.077277064,0.92272294
cvcl,langauge,0,Pert,inam,airplane,kite,0,0.38242382,0.6175762
cvcl,langauge,0,Pert,inam,airplane,lamp,0,0.19508143,0.8049186
cvcl,langauge,0,Pert,inam,airplane,leaf,0,0.1846872,0.8153128
cvcl,langauge,0,Pert,inam,airplane,spoon,1,0.6623887,0.3376113
cvcl,langauge,0,Pert,inam,airplane,tree,0,0.26949304,0.7305069
cvcl,langauge,0,Pert,inam,airplane,truck,0,0.34693417,0.6530658
cvcl,langauge,0,Pert,inam,airplane,umbrella,0,0.38516578,0.61483425
cvcl,langauge,0,Pert,inam,apple,airplane,1,0.56286156,0.43713844
cvcl,langauge,0,Pert,inam,apple,bicycle,0,0.06320867,0.93679136
cvcl,langauge,0,Pert,inam,apple,chair,0,0.35725552,0.6427445
cvcl,langauge,0,Pert,inam,apple,flower,0,0.061408974,0.93859094
cvcl,langauge,0,Pert,inam,apple,fork,0,0.21699831,0.7830017
cvcl,langauge,0,Pert,inam,apple,guitar,0,0.43369505,0.566305
cvcl,langauge,0,Pert,inam,apple,key,0,0.08576942,0.9142306
cvcl,langauge,0,Pert,inam,apple,kite,1,0.5086302,0.49136975
cvcl,langauge,0,Pert,inam,apple,lamp,0,0.1378291,0.8621709
cvcl,langauge,0,Pert,inam,apple,leaf,0,0.0350849,0.9649151
cvcl,langauge,0,Pert,inam,apple,spoon,0,0.2583818,0.7416182
cvcl,langauge,0,Pert,inam,apple,tree,0,0.06327304,0.9367269
cvcl,langauge,0,Pert,inam,apple,truck,0,0.1420774,0.8579226
cvcl,langauge,0,Pert,inam,apple,umbrella,0,0.25658458,0.7434155
cvcl,langauge,0,Pert,inam,bicycle,airplane,1,0.91843855,0.0815615
cvcl,langauge,0,Pert,inam,bicycle,apple,1,0.80581933,0.19418071
cvcl,langauge,0,Pert,inam,bicycle,chair,1,0.790114,0.209886
cvcl,langauge,0,Pert,inam,bicycle,flower,0,0.29681006,0.70318997
cvcl,langauge,0,Pert,inam,bicycle,fork,1,0.71669835,0.28330168
cvcl,langauge,0,Pert,inam,bicycle,guitar,1,0.9130222,0.08697778
cvcl,langauge,0,Pert,inam,bicycle,key,1,0.79093266,0.20906733
cvcl,langauge,0,Pert,inam,bicycle,kite,1,0.9000388,0.09996126
cvcl,langauge,0,Pert,inam,bicycle,lamp,1,0.7428807,0.2571193
cvcl,langauge,0,Pert,inam,bicycle,leaf,0,0.27703214,0.72296786
cvcl,langauge,0,Pert,inam,bicycle,spoon,1,0.8533136,0.14668639
cvcl,langauge,0,Pert,inam,bicycle,tree,0,0.45394135,0.54605865
cvcl,langauge,0,Pert,inam,bicycle,truck,1,0.6468465,0.3531535
cvcl,langauge,0,Pert,inam,bicycle,umbrella,1,0.70162284,0.29837722
cvcl,langauge,0,Pert,inam,chair,airplane,1,0.64356285,0.35643715
cvcl,langauge,0,Pert,inam,chair,apple,1,0.6966061,0.30339387
cvcl,langauge,0,Pert,inam,chair,bicycle,0,0.19358115,0.80641884
cvcl,langauge,0,Pert,inam,chair,flower,0,0.3892913,0.6107087
cvcl,langauge,0,Pert,inam,chair,fork,1,0.5763902,0.4236098
cvcl,langauge,0,Pert,inam,chair,guitar,1,0.61943644,0.3805635
cvcl,langauge,0,Pert,inam,chair,key,0,0.15246518,0.84753484
cvcl,langauge,0,Pert,inam,chair,kite,1,0.7707889,0.22921109
cvcl,langauge,0,Pert,inam,chair,lamp,1,0.7119264,0.2880736
cvcl,langauge,0,Pert,inam,chair,leaf,0,0.31337747,0.68662256
cvcl,langauge,0,Pert,inam,chair,spoon,1,0.77592176,0.22407827
cvcl,langauge,0,Pert,inam,chair,tree,0,0.32211578,0.67788416
cvcl,langauge,0,Pert,inam,chair,truck,0,0.36896163,0.6310384
cvcl,langauge,0,Pert,inam,chair,umbrella,1,0.54551363,0.45448637
cvcl,langauge,0,Pert,inam,flower,airplane,1,0.8658454,0.13415465
cvcl,langauge,0,Pert,inam,flower,apple,1,0.93614584,0.06385412
cvcl,langauge,0,Pert,inam,flower,bicycle,1,0.5890966,0.41090342
cvcl,langauge,0,Pert,inam,flower,chair,1,0.8359672,0.16403277
cvcl,langauge,0,Pert,inam,flower,fork,1,0.8893231,0.11067689
cvcl,langauge,0,Pert,inam,flower,guitar,1,0.8722072,0.12779275
cvcl,langauge,0,Pert,inam,flower,key,0,0.24644694,0.7535531
cvcl,langauge,0,Pert,inam,flower,kite,1,0.8093637,0.19063628
cvcl,langauge,0,Pert,inam,flower,lamp,1,0.60865533,0.39134473
cvcl,langauge,0,Pert,inam,flower,leaf,0,0.47462457,0.5253754
cvcl,langauge,0,Pert,inam,flower,spoon,1,0.9225535,0.07744652
cvcl,langauge,0,Pert,inam,flower,tree,0,0.49695933,0.5030407
cvcl,langauge,0,Pert,inam,flower,truck,1,0.53039634,0.46960366
cvcl,langauge,0,Pert,inam,flower,umbrella,1,0.87104106,0.12895888
cvcl,langauge,0,Pert,inam,fork,airplane,1,0.7016301,0.29836985
cvcl,langauge,0,Pert,inam,fork,apple,1,0.69370097,0.306299
cvcl,langauge,0,Pert,inam,fork,bicycle,0,0.123335116,0.8766649
cvcl,langauge,0,Pert,inam,fork,chair,0,0.18117192,0.8188281
cvcl,langauge,0,Pert,inam,fork,flower,0,0.14413859,0.85586137
cvcl,langauge,0,Pert,inam,fork,guitar,0,0.3417739,0.6582261
cvcl,langauge,0,Pert,inam,fork,key,0,0.037867174,0.9621328
cvcl,langauge,0,Pert,inam,fork,kite,1,0.5849158,0.41508418
cvcl,langauge,0,Pert,inam,fork,lamp,0,0.22777216,0.7722278
cvcl,langauge,0,Pert,inam,fork,leaf,0,0.23037153,0.7696284
cvcl,langauge,0,Pert,inam,fork,spoon,1,0.67591023,0.32408977
cvcl,langauge,0,Pert,inam,fork,tree,0,0.09433173,0.9056683
cvcl,langauge,0,Pert,inam,fork,truck,0,0.18141021,0.8185898
cvcl,langauge,0,Pert,inam,fork,umbrella,0,0.38221085,0.61778915
cvcl,langauge,0,Pert,inam,guitar,airplane,1,0.6981345,0.3018655
cvcl,langauge,0,Pert,inam,guitar,apple,1,0.6638886,0.33611137
cvcl,langauge,0,Pert,inam,guitar,bicycle,0,0.10886319,0.8911368
cvcl,langauge,0,Pert,inam,guitar,chair,0,0.24606459,0.7539354
cvcl,langauge,0,Pert,inam,guitar,flower,0,0.07652452,0.92347556
cvcl,langauge,0,Pert,inam,guitar,fork,0,0.3810301,0.6189699
cvcl,langauge,0,Pert,inam,guitar,key,0,0.1018554,0.89814466
cvcl,langauge,0,Pert,inam,guitar,kite,1,0.5336578,0.46634224
cvcl,langauge,0,Pert,inam,guitar,lamp,0,0.15380174,0.84619826
cvcl,langauge,0,Pert,inam,guitar,leaf,0,0.08962051,0.91037947
cvcl,langauge,0,Pert,inam,guitar,spoon,0,0.42289647,0.5771035
cvcl,langauge,0,Pert,inam,guitar,tree,0,0.11649405,0.88350594
cvcl,langauge,0,Pert,inam,guitar,truck,0,0.24112017,0.7588798
cvcl,langauge,0,Pert,inam,guitar,umbrella,0,0.4720613,0.5279387
cvcl,langauge,0,Pert,inam,key,airplane,1,0.97893643,0.021063533
cvcl,langauge,0,Pert,inam,key,apple,1,0.98632807,0.013671886
cvcl,langauge,0,Pert,inam,key,bicycle,1,0.84012467,0.15987529
cvcl,langauge,0,Pert,inam,key,chair,1,0.9154601,0.08453993
cvcl,langauge,0,Pert,inam,key,flower,1,0.8605899,0.13941011
cvcl,langauge,0,Pert,inam,key,fork,1,0.95632255,0.043677475
cvcl,langauge,0,Pert,inam,key,guitar,1,0.94263065,0.057369325
cvcl,langauge,0,Pert,inam,key,kite,1,0.97610044,0.023899555
cvcl,langauge,0,Pert,inam,key,lamp,1,0.87747246,0.122527555
cvcl,langauge,0,Pert,inam,key,leaf,1,0.865876,0.134124
cvcl,langauge,0,Pert,inam,key,spoon,1,0.9842531,0.01574693
cvcl,langauge,0,Pert,inam,key,tree,1,0.7410423,0.2589577
cvcl,langauge,0,Pert,inam,key,truck,1,0.7387632,0.26123685
cvcl,langauge,0,Pert,inam,key,umbrella,1,0.96089506,0.03910498
cvcl,langauge,0,Pert,inam,kite,airplane,1,0.7448528,0.25514725
cvcl,langauge,0,Pert,inam,kite,apple,0,0.37009823,0.6299017
cvcl,langauge,0,Pert,inam,kite,bicycle,0,0.06816371,0.93183625
cvcl,langauge,0,Pert,inam,kite,chair,0,0.13430291,0.8656971
cvcl,langauge,0,Pert,inam,kite,flower,0,0.028069325,0.9719306
cvcl,langauge,0,Pert,inam,kite,fork,0,0.1916117,0.8083883
cvcl,langauge,0,Pert,inam,kite,guitar,0,0.46651903,0.533481
cvcl,langauge,0,Pert,inam,kite,key,0,0.062369335,0.9376306
cvcl,langauge,0,Pert,inam,kite,lamp,0,0.20850731,0.79149264
cvcl,langauge,0,Pert,inam,kite,leaf,0,0.0849844,0.91501564
cvcl,langauge,0,Pert,inam,kite,spoon,0,0.38532987,0.61467016
cvcl,langauge,0,Pert,inam,kite,tree,0,0.08260533,0.91739464
cvcl,langauge,0,Pert,inam,kite,truck,0,0.09222509,0.90777487
cvcl,langauge,0,Pert,inam,kite,umbrella,0,0.2136858,0.7863142
cvcl,langauge,0,Pert,inam,lamp,airplane,1,0.8391752,0.16082473
cvcl,langauge,0,Pert,inam,lamp,apple,1,0.6320055,0.36799452
cvcl,langauge,0,Pert,inam,lamp,bicycle,0,0.3729144,0.62708557
cvcl,langauge,0,Pert,inam,lamp,chair,0,0.40995765,0.59004235
cvcl,langauge,0,Pert,inam,lamp,flower,0,0.1306297,0.8693703
cvcl,langauge,0,Pert,inam,lamp,fork,1,0.59773004,0.40227
cvcl,langauge,0,Pert,inam,lamp,guitar,1,0.7549925,0.24500754
cvcl,langauge,0,Pert,inam,lamp,key,0,0.254199,0.745801
cvcl,langauge,0,Pert,inam,lamp,kite,1,0.6381062,0.3618938
cvcl,langauge,0,Pert,inam,lamp,leaf,0,0.22469251,0.7753075
cvcl,langauge,0,Pert,inam,lamp,spoon,1,0.7581591,0.24184091
cvcl,langauge,0,Pert,inam,lamp,tree,0,0.29326543,0.70673454
cvcl,langauge,0,Pert,inam,lamp,truck,0,0.39206225,0.6079377
cvcl,langauge,0,Pert,inam,lamp,umbrella,1,0.5842978,0.41570225
cvcl,langauge,0,Pert,inam,leaf,airplane,1,0.906289,0.09371098
cvcl,langauge,0,Pert,inam,leaf,apple,1,0.91846025,0.081539795
cvcl,langauge,0,Pert,inam,leaf,bicycle,0,0.29602215,0.7039778
cvcl,langauge,0,Pert,inam,leaf,chair,1,0.8534893,0.14651072
cvcl,langauge,0,Pert,inam,leaf,flower,0,0.41890624,0.5810938
cvcl,langauge,0,Pert,inam,leaf,fork,1,0.86812764,0.13187237
cvcl,langauge,0,Pert,inam,leaf,guitar,1,0.7614181,0.2385819
cvcl,langauge,0,Pert,inam,leaf,key,0,0.45944622,0.5405538
cvcl,langauge,0,Pert,inam,leaf,kite,1,0.8265593,0.17344077
cvcl,langauge,0,Pert,inam,leaf,lamp,1,0.5431285,0.45687148
cvcl,langauge,0,Pert,inam,leaf,spoon,1,0.90974003,0.09025997
cvcl,langauge,0,Pert,inam,leaf,tree,0,0.37755424,0.62244576
cvcl,langauge,0,Pert,inam,leaf,truck,0,0.41041547,0.5895846
cvcl,langauge,0,Pert,inam,leaf,umbrella,1,0.78029156,0.21970843
cvcl,langauge,0,Pert,inam,spoon,airplane,0,0.4049762,0.5950238
cvcl,langauge,0,Pert,inam,spoon,apple,1,0.5251435,0.4748565
cvcl,langauge,0,Pert,inam,spoon,bicycle,0,0.06435787,0.9356421
cvcl,langauge,0,Pert,inam,spoon,chair,0,0.07481229,0.92518765
cvcl,langauge,0,Pert,inam,spoon,flower,0,0.049920894,0.95007914
cvcl,langauge,0,Pert,inam,spoon,fork,0,0.2576225,0.74237746
cvcl,langauge,0,Pert,inam,spoon,guitar,0,0.15453796,0.845462
cvcl,langauge,0,Pert,inam,spoon,key,0,0.008939915,0.9910601
cvcl,langauge,0,Pert,inam,spoon,kite,0,0.31914794,0.68085206
cvcl,langauge,0,Pert,inam,spoon,lamp,0,0.11556417,0.8844359
cvcl,langauge,0,Pert,inam,spoon,leaf,0,0.10518388,0.89481616
cvcl,langauge,0,Pert,inam,spoon,tree,0,0.042127043,0.957873
cvcl,langauge,0,Pert,inam,spoon,truck,0,0.08821299,0.911787
cvcl,langauge,0,Pert,inam,spoon,umbrella,0,0.22946283,0.7705372
cvcl,langauge,0,Pert,inam,tree,airplane,1,0.9587534,0.04124664
cvcl,langauge,0,Pert,inam,tree,apple,1,0.93530643,0.064693615
cvcl,langauge,0,Pert,inam,tree,bicycle,1,0.5582526,0.4417474
cvcl,langauge,0,Pert,inam,tree,chair,1,0.90936345,0.09063656
cvcl,langauge,0,Pert,inam,tree,flower,0,0.37043592,0.6295641
cvcl,langauge,0,Pert,inam,tree,fork,1,0.8297339,0.17026606
cvcl,langauge,0,Pert,inam,tree,guitar,1,0.92712456,0.07287549
cvcl,langauge,0,Pert,inam,tree,key,1,0.7261412,0.2738588
cvcl,langauge,0,Pert,inam,tree,kite,1,0.88782805,0.11217193
cvcl,langauge,0,Pert,inam,tree,lamp,1,0.7773178,0.22268215
cvcl,langauge,0,Pert,inam,tree,leaf,0,0.398683,0.601317
cvcl,langauge,0,Pert,inam,tree,spoon,1,0.8983134,0.101686575
cvcl,langauge,0,Pert,inam,tree,truck,1,0.7099742,0.2900258
cvcl,langauge,0,Pert,inam,tree,umbrella,1,0.8218305,0.17816953
cvcl,langauge,0,Pert,inam,truck,airplane,1,0.9564338,0.043566275
cvcl,langauge,0,Pert,inam,truck,apple,1,0.95224303,0.047756948
cvcl,langauge,0,Pert,inam,truck,bicycle,1,0.76538146,0.23461854
cvcl,langauge,0,Pert,inam,truck,chair,1,0.75804746,0.24195252
cvcl,langauge,0,Pert,inam,truck,flower,1,0.5871828,0.41281718
cvcl,langauge,0,Pert,inam,truck,fork,1,0.89898634,0.10101366
cvcl,langauge,0,Pert,inam,truck,guitar,1,0.9381853,0.0618147
cvcl,langauge,0,Pert,inam,truck,key,1,0.5316277,0.46837226
cvcl,langauge,0,Pert,inam,truck,kite,1,0.86077464,0.13922532
cvcl,langauge,0,Pert,inam,truck,lamp,1,0.75722635,0.2427736
cvcl,langauge,0,Pert,inam,truck,leaf,1,0.6685292,0.33147082
cvcl,langauge,0,Pert,inam,truck,spoon,1,0.95167404,0.04832595
cvcl,langauge,0,Pert,inam,truck,tree,1,0.75134057,0.24865936
cvcl,langauge,0,Pert,inam,truck,umbrella,1,0.88145673,0.11854326
cvcl,langauge,0,Pert,inam,umbrella,airplane,1,0.88356525,0.11643474
cvcl,langauge,0,Pert,inam,umbrella,apple,1,0.83463806,0.16536197
cvcl,langauge,0,Pert,inam,umbrella,bicycle,0,0.32686475,0.6731353
cvcl,langauge,0,Pert,inam,umbrella,chair,1,0.52397496,0.47602504
cvcl,langauge,0,Pert,inam,umbrella,flower,0,0.13618976,0.86381024
cvcl,langauge,0,Pert,inam,umbrella,fork,1,0.5363365,0.4636635
cvcl,langauge,0,Pert,inam,umbrella,guitar,1,0.74299794,0.2570021
cvcl,langauge,0,Pert,inam,umbrella,key,0,0.20833129,0.7916687
cvcl,langauge,0,Pert,inam,umbrella,kite,1,0.7417652,0.25823474
cvcl,langauge,0,Pert,inam,umbrella,lamp,1,0.60167694,0.39832303
cvcl,langauge,0,Pert,inam,umbrella,leaf,0,0.33124876,0.66875124
cvcl,langauge,0,Pert,inam,umbrella,spoon,1,0.696923,0.30307698
cvcl,langauge,0,Pert,inam,umbrella,tree,0,0.12589502,0.874105
cvcl,langauge,0,Pert,inam,umbrella,truck,0,0.27620026,0.7237997
cvcl,langauge,0,Pert,anim,bear,bird,1,0.8775494,0.12245059
cvcl,langauge,0,Pert,anim,bear,butterfly,0,0.31757882,0.6824212
cvcl,langauge,0,Pert,anim,bear,cat,1,0.665365,0.334635
cvcl,langauge,0,Pert,anim,bear,cow,1,0.9907312,0.0092688855
cvcl,langauge,0,Pert,anim,bear,dog,1,0.6262016,0.37379843
cvcl,langauge,0,Pert,anim,bear,duck,1,0.83376664,0.16623339
cvcl,langauge,0,Pert,anim,bear,elephant,1,0.6715584,0.3284416
cvcl,langauge,0,Pert,anim,bear,fish,0,0.22625786,0.77374214
cvcl,langauge,0,Pert,anim,bear,foot,1,0.6670064,0.33299363
cvcl,langauge,0,Pert,anim,bear,frog,1,0.7223949,0.27760515
cvcl,langauge,0,Pert,anim,bear,hand,1,0.61997086,0.38002914
cvcl,langauge,0,Pert,anim,bear,rabbit,1,0.88123184,0.11876811
cvcl,langauge,0,Pert,anim,bear,squirrel,1,0.9086943,0.091305725
cvcl,langauge,0,Pert,anim,bear,turtle,1,0.8990282,0.10097182
cvcl,langauge,0,Pert,anim,bird,bear,0,0.101468876,0.8985312
cvcl,langauge,0,Pert,anim,bird,butterfly,0,0.106874384,0.8931256
cvcl,langauge,0,Pert,anim,bird,cat,0,0.09661506,0.90338486
cvcl,langauge,0,Pert,anim,bird,cow,1,0.87159383,0.12840614
cvcl,langauge,0,Pert,anim,bird,dog,0,0.14444324,0.8555567
cvcl,langauge,0,Pert,anim,bird,duck,0,0.26962477,0.73037523
cvcl,langauge,0,Pert,anim,bird,elephant,0,0.0945441,0.9054559
cvcl,langauge,0,Pert,anim,bird,fish,0,0.07387723,0.9261228
cvcl,langauge,0,Pert,anim,bird,foot,0,0.1545403,0.8454597
cvcl,langauge,0,Pert,anim,bird,frog,0,0.17625855,0.82374144
cvcl,langauge,0,Pert,anim,bird,hand,0,0.25670087,0.7432991
cvcl,langauge,0,Pert,anim,bird,rabbit,0,0.25011852,0.7498815
cvcl,langauge,0,Pert,anim,bird,squirrel,0,0.4128367,0.58716327
cvcl,langauge,0,Pert,anim,bird,turtle,1,0.589011,0.41098893
cvcl,langauge,0,Pert,anim,butterfly,bear,1,0.6936942,0.3063058
cvcl,langauge,0,Pert,anim,butterfly,bird,1,0.925838,0.07416196
cvcl,langauge,0,Pert,anim,butterfly,cat,1,0.750383,0.24961698
cvcl,langauge,0,Pert,anim,butterfly,cow,1,0.99246055,0.007539484
cvcl,langauge,0,Pert,anim,butterfly,dog,1,0.7251,0.27490005
cvcl,langauge,0,Pert,anim,butterfly,duck,1,0.9266115,0.07338856
cvcl,langauge,0,Pert,anim,butterfly,elephant,1,0.84675586,0.15324417
cvcl,langauge,0,Pert,anim,butterfly,fish,0,0.32767767,0.6723224
cvcl,langauge,0,Pert,anim,butterfly,foot,1,0.73192495,0.26807508
cvcl,langauge,0,Pert,anim,butterfly,frog,1,0.68112016,0.31887984
cvcl,langauge,0,Pert,anim,butterfly,hand,1,0.70176834,0.2982317
cvcl,langauge,0,Pert,anim,butterfly,rabbit,1,0.9472447,0.052755293
cvcl,langauge,0,Pert,anim,butterfly,squirrel,1,0.92246246,0.07753751
cvcl,langauge,0,Pert,anim,butterfly,turtle,1,0.9657914,0.03420864
cvcl,langauge,0,Pert,anim,cat,bear,1,0.63843226,0.36156777
cvcl,langauge,0,Pert,anim,cat,bird,1,0.8573114,0.1426886
cvcl,langauge,0,Pert,anim,cat,butterfly,0,0.35867926,0.64132077
cvcl,langauge,0,Pert,anim,cat,cow,1,0.9849996,0.015000482
cvcl,langauge,0,Pert,anim,cat,dog,1,0.65788,0.34212002
cvcl,langauge,0,Pert,anim,cat,duck,1,0.79463553,0.20536445
cvcl,langauge,0,Pert,anim,cat,elephant,1,0.62984765,0.37015238
cvcl,langauge,0,Pert,anim,cat,fish,1,0.52397925,0.47602072
cvcl,langauge,0,Pert,anim,cat,foot,0,0.40257165,0.5974284
cvcl,langauge,0,Pert,anim,cat,frog,1,0.51680154,0.4831985
cvcl,langauge,0,Pert,anim,cat,hand,1,0.68497384,0.3150262
cvcl,langauge,0,Pert,anim,cat,rabbit,1,0.90354973,0.096450225
cvcl,langauge,0,Pert,anim,cat,squirrel,1,0.8685957,0.1314043
cvcl,langauge,0,Pert,anim,cat,turtle,1,0.9448484,0.055151567
cvcl,langauge,0,Pert,anim,cow,bear,0,0.01568955,0.9843105
cvcl,langauge,0,Pert,anim,cow,bird,0,0.08690049,0.9130995
cvcl,langauge,0,Pert,anim,cow,butterfly,0,0.00396116,0.9960388
cvcl,langauge,0,Pert,anim,cow,cat,0,0.011376588,0.9886234
cvcl,langauge,0,Pert,anim,cow,dog,0,0.036190838,0.96380913
cvcl,langauge,0,Pert,anim,cow,duck,0,0.025077945,0.9749221
cvcl,langauge,0,Pert,anim,cow,elephant,0,0.035854843,0.9641452
cvcl,langauge,0,Pert,anim,cow,fish,0,0.007347523,0.9926524
cvcl,langauge,0,Pert,anim,cow,foot,0,0.043435298,0.9565647
cvcl,langauge,0,Pert,anim,cow,frog,0,0.030794332,0.9692057
cvcl,langauge,0,Pert,anim,cow,hand,0,0.04910106,0.95089895
cvcl,langauge,0,Pert,anim,cow,rabbit,0,0.07638474,0.9236152
cvcl,langauge,0,Pert,anim,cow,squirrel,0,0.09381201,0.906188
cvcl,langauge,0,Pert,anim,cow,turtle,0,0.1155029,0.88449717
cvcl,langauge,0,Pert,anim,dog,bear,0,0.26514864,0.73485136
cvcl,langauge,0,Pert,anim,dog,bird,1,0.83482575,0.16517429
cvcl,langauge,0,Pert,anim,dog,butterfly,0,0.0981705,0.90182954
cvcl,langauge,0,Pert,anim,dog,cat,0,0.27569625,0.7243038
cvcl,langauge,0,Pert,anim,dog,cow,1,0.97597915,0.024020903
cvcl,langauge,0,Pert,anim,dog,duck,0,0.48858637,0.51141363
cvcl,langauge,0,Pert,anim,dog,elephant,0,0.4447716,0.5552284
cvcl,langauge,0,Pert,anim,dog,fish,0,0.15153569,0.8484643
cvcl,langauge,0,Pert,anim,dog,foot,0,0.31695512,0.68304485
cvcl,langauge,0,Pert,anim,dog,frog,0,0.39562795,0.6043721
cvcl,langauge,0,Pert,anim,dog,hand,1,0.67275804,0.32724196
cvcl,langauge,0,Pert,anim,dog,rabbit,1,0.6980992,0.30190077
cvcl,langauge,0,Pert,anim,dog,squirrel,1,0.7523409,0.2476591
cvcl,langauge,0,Pert,anim,dog,turtle,1,0.8239657,0.17603426
cvcl,langauge,0,Pert,anim,duck,bear,0,0.1604629,0.83953714
